numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
00002,2023,158127,07/11/2023,07/11/2024,60,396682 - Escova limpeza geral," Material Corpo: Plástico, Material Cerdas: Náilon, Aplicação: Limpeza De Instrumentos Em Geral, Comprimento: 17,50 CM, Diâmetro: 5 MM, Características Adicionais: Autoclavável, Cabo Antiderrapante, Rígido,",Unidade,36.047.635/0001-91 - AJP COMERCIO ATACADO E VAREJO DE PRODUTOS DE LIMPEZA LTDA,MARCA PRÓPRIA,"13,5000",36
00002,2023,158127,07/11/2023,07/11/2024,63,485417 - Escova limpeza geral," Material Corpo: Madeira, Material Cerdas: Fibra Natural, Comprimento: 18 CM, Aplicação: Aplicação Limpeza E Polimento De Calçados.,",Unidade,36.047.635/0001-91 - AJP COMERCIO ATACADO E VAREJO DE PRODUTOS DE LIMPEZA LTDA,MARCA PRÓPRIA,"1,6000",4
00002,2023,158127,07/11/2023,07/11/2024,67,309840 - Esponja limpeza,"Esponja Limpeza Material: Espuma / Fibra Sintética , Espessura Mínima: 20 MM, Comprimento Mínimo: 110 MM, Aplicação: Utensílios E Limpeza Em Geral , Abrasividade: Alta , Largura Mínima: 75 M",Unidade,48.400.615/0001-31 - 48.400.615 MARCELA MARTINS DOS SANTOS,BETTANIN,"0,5100",240
00002,2023,158127,07/11/2023,07/11/2024,70,373481 - Esponja limpeza," Material: Lã De Aço Carbono, Comprimento Mínimo: 100 MM, Aplicação: Utensílios E Limpeza Em Geral, Largura Mínima: 50 MM, Características Adicionais: Textura Macia E Isenta De Sinais De Oxidação, Formato: Retangular,","Pacote 10,00 UN",44.910.500/0001-36 - MEGALIMPO PRODUTOS DE HIGIENE E LIMPEZA LTDA,VEGA,"17,0000",48
00002,2023,158127,07/11/2023,07/11/2024,83,424661 - Lixeira," Material: Plástico Polipropileno De Alta Resistência, Capacidade: 30 L, Cor: Branca, Tipo: Com Tampa E Pedal Acoplados,",Unidade,09.110.229/0001-53 - SAO LOURENCO COMERCIO DE PRODUTOS DE LIMPEZA LTDA,PLASTICOS,"36,0000",20
00002,2023,158127,07/11/2023,07/11/2024,84,432055 - Lixeira," Material: Plástico Resistente, Capacidade: 50 L, Características Adicionais: Com Tampa E Pedal,",Unidade,48.400.615/0001-31 - 48.400.615 MARCELA MARTINS DOS SANTOS,PALOSKI,"57,2000",20
00002,2023,158127,07/11/2023,07/11/2024,86,415532 - Lixeira," Revestimento: Tratamento Em Uv, Material: Polietileno Alta Densidade, Capacidade: 120 L, Cor: Preta, Tipo: Com Tampa, Características Adicionais: Tampa Fixa, Roda E Pedal,",Unidade,26.950.671/0001-07 - LICERI COMERCIO DE PRODUTOS EM GERAL LTDA,Arqplast,"142,5500",15
00002,2023,158127,07/11/2023,07/11/2024,87,439210 - Lixeira," Material: Polietileno Alta Densidade, Capacidade: 30 L, Cor: Branca, Tipo: Com Tampa Plástica Acionada Por Pedal, Características Adicionais: Formato Retangular,",Unidade,18.449.927/0001-79 - ROBERTO DE CONTO & CIA LTDA,inje,"33,5000",20
00002,2023,158127,07/11/2023,07/11/2024,90,274660 - Pá coletora lixo," Modelo: Sem Tampa, Comprimento Cabo: 80 CM, Aplicação: Limpeza, Comprimento: 28 CM, Largura: 28 CM, Material Cabo: Madeira, Material Coletor: Zinco Galvanizado,",Unidade,44.910.500/0001-36 - MEGALIMPO PRODUTOS DE HIGIENE E LIMPEZA LTDA,DALCIN,"13,4700",20
00002,2023,158127,07/11/2023,07/11/2024,92,260569 - Pano limpeza," Material: 100% Algodão, Aplicação: Limpeza Geral, Comprimento: 60 CM, Largura: 45 CM, Características Adicionais: Alvejado,",Unidade,48.400.615/0001-31 - 48.400.615 MARCELA MARTINS DOS SANTOS,PALOSKI,"2,0700",400
00002,2023,158127,10/11/2023,10/11/2024,93,242005 - Pano Limpeza," Material: 100% Algodão, Comprimento: 70 CM, Largura: 40 CM, Características Adicionais: Alvejado Com Bainha,","Caixa 20,00 UN",45.258.432/0002-16 - ZOOM COMERCIAL NORDESTE LTDA,NEVES,"39,9900",10
00002,2023,158127,07/11/2023,07/11/2024,108,405155 - Sabonete líquido," Aspecto Físico: Cremoso, Aplicação: Saboneteira Para Sabonete Líquido, Aroma: Erva-Doce, Características Adicionais: Refil 800 Ml Para Dispenser,","Bolsa 800,00 ML",15.780.673/0001-89 - BL PAPER LTDA,Limpy hands care,"6,5000",100
00002,2023,158127,07/11/2023,07/11/2024,110,477938 - Dispenser higienizador,"Dispenser Higienizador Material: Plástico Abs , Capacidade: 600 ML, Tipo Fixação: Parede , Cor: Branca , Aplicação: Mãos , Características Adicionais: Sensor Automático De Aproximação",Unidade,03.230.856/0001-41 - M. F. MACHADO SOARES,DELTA,"188,0000",24
00002,2023,158127,07/11/2023,07/11/2024,111,372600 - Saboneteira," Material: Plástico Abs, Altura: 28,70 CM, Capacidade: 800 ML, Cor: Branca E Cinza, Largura: 12,50 CM, Características Adicionais: Sistema De Travas Laterais Acionadas Por Pressão, Tipo Uso: Refil De 80o Ml Tipo ""Bag In Box"", Profundidade: 12,50 CM, Tipo Fixação: Em Parede Através De Bucha/Parafuso,",Unidade,48.400.615/0001-31 - 48.400.615 MARCELA MARTINS DOS SANTOS,NOBRE,"22,2000",25
00002,2023,158127,07/11/2023,07/11/2024,131,254496 - Vassoura," Material Cerdas: Náilon, Aplicação: Limpeza Em Geral, Comprimento Cepa: 30 CM, Comprimento Cerdas: 8 CM, Características Adicionais: Com Cabo, Material Cabo: Alumínio,",Unidade,48.400.615/0001-31 - 48.400.615 MARCELA MARTINS DOS SANTOS,PALOSKI,"10,4000",36
00002,2023,158127,07/11/2023,07/11/2024,132,234665 - Vassoura," Material Cerdas: Palha, Aplicação: Limpeza Em Geral, Comprimento Cerdas: 60 CM, Características Adicionais: Com Cabo, Tipo Cabo: Comprido, Material Cabo: Madeira,",Unidade,23.608.114/0001-14 - SUELEN DAIANE KANIS,COLONIAL,"18,9000",36
00002,2023,158127,07/11/2023,07/11/2024,133,285634 - Vassoura," Material Cerdas: Pêlo Sintético, Aplicação: Limpeza Em Geral, Comprimento Cepa: 30 CM, Características Adicionais: Com Cabo, Material Cabo: Madeira,",Unidade,36.047.635/0001-91 - AJP COMERCIO ATACADO E VAREJO DE PRODUTOS DE LIMPEZA LTDA,MARCA PRÓPRIA,"7,7400",36
00002,2023,158127,07/11/2023,07/11/2024,134,226137 - Vassoura," Material Cerdas: Piaçava, Material Cepa: Madeira Capa Folha Flange, Comprimento Cepa: 20 CM, Comprimento Cerdas: Mínimo 9 CM, Características Adicionais: Com Cabo Colado, Material Cabo: Madeira,",Unidade,29.755.673/0001-33 - KF COMERCIO DE PRODUTOS DE LIMPEZA LTDA,LIMPAMANIA,"6,7500",36
00002,2023,158127,07/11/2023,07/11/2024,135,318938 - Vassoura," Material Cerdas: Piaçava, Material Cepa: Madeira, Comprimento Cepa: 40 CM, Comprimento Cerdas: Mínimo 9 CM, Tipo: Gari, Características Adicionais: Com Cabo Rosqueado, Material Cabo: Madeira,",Unidade,05.804.684/0001-06 - POA DISTRIBUIDORA DE MATERIAIS DE LIMPEZA E GENEROS ALIMENTICIOS LTDA,DALCIN,"19,0000",36
