numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
00024,2023,158127,21/11/2023,21/11/2024,161,307885 - Borrifador,"Borrifador Material: Plástico , Aplicação: Material De Limpeza , Tipo: Spray, Contendo Bico Borrifador",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"6,0000",5
00024,2023,158127,21/11/2023,21/11/2024,179,409534 - Pipetador,"Pipetador Material: Borracha , Capacidade: Até 50 ML, Ajuste: Tipo Pera , Componentes*: Com 3 Vias , Tipo: Manual",Unidade,35.257.760/0001-63 - LAB VISION - COMERCIO DE PRODUTOS LABORATORIAIS LTDA,BIOPLAST,"17,5000",10
00024,2023,158127,21/11/2023,21/11/2024,184,409243 - Balão laboratório,"Balão Laboratório Material: Vidro , Tipo Fundo: Fundo Chato , Capacidade: 100 ML, Tipo Uso: Volumétrico , Acessórios: Rolha De Vidro",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"18,9000",10
00024,2023,158127,21/11/2023,21/11/2024,187,409530 - Bastão laboratório,"Bastão Laboratório Material: Vidro , Dimensões: Cerca De 10 X 300 M",Unidade,80.243.769/0001-70 - AMBARLAB PRODUTOS LABORATORIAIS LTDA,Ionglass,"1,2900",20
00024,2023,158127,21/11/2023,21/11/2024,195,409449 - Frasco laboratório,"Frasco Laboratório Material: Vidro , Capacidade: 100 ML, Tipo: Reagente , Graduação: Graduado , Tipo Tampa: Tampa Rosqueável Com Vedação",Unidade,45.812.327/0001-04 - SOLABOR PRODUTOS PARA LABORATORIOS LTDA,PERFECTA,"10,1500",10
00024,2023,158127,21/11/2023,21/11/2024,203,410501 - Pipeta,"Pipeta Material: Vidro , Capacidade: 10 ML, Escala: Escala 0,1 Em 0,1 Ml , Tipo: Sorológica , Graduação: Graduada",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"3,4000",10
00024,2023,158127,21/11/2023,21/11/2024,208,441638 - Termômetro vidro industrial,"Termômetro Vidro Industrial Comprimento Total: 248 MM, Tipo: Analógico , Características Adicionais: Material Vidro, Diâmetro 7 Mm , Faixa Escala: -10 A 110 °C, Subdivisão: 1 °C, Elemento Expansão: Álcool",Unidade,01.808.192/0001-20 - UNITY INSTRUMENTOS DE TESTE E MEDICAO LTDA,Incoterm,"40,0000",7
00024,2023,158127,21/11/2023,21/11/2024,212,421658 - Anel laboratório,"Anel Laboratório Material: Ferro , Diâmetro: 50 MM, Características Adicionais: Cromado Com Mufa",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"23,8000",8
00024,2023,158127,21/11/2023,21/11/2024,213,409239 - Balão laboratório,"Balão Laboratório Material: Vidro , Tipo Fundo: Fundo Chato , Capacidade: 1000 ML, Tipo Uso: Volumétrico , Acessórios: Rolha De Vidro",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"79,0000",4
00024,2023,158127,21/11/2023,21/11/2024,214,409237 - Balão laboratório,"Balão Laboratório Material: Vidro , Tipo Fundo: Fundo Chato , Capacidade: 250 ML, Tipo Uso: Volumétrico , Acessórios: Rolha De Vidro",Unidade,80.243.769/0001-70 - AMBARLAB PRODUTOS LABORATORIAIS LTDA,Ionglass,"16,0000",4
00024,2023,158127,21/11/2023,21/11/2024,215,409241 - Balão laboratório,"Balão Laboratório Material: Vidro , Tipo Fundo: Fundo Chato , Capacidade: 10 ML, Tipo Uso: Volumétrico , Acessórios: Rolha De Vidro",Unidade,80.243.769/0001-70 - AMBARLAB PRODUTOS LABORATORIAIS LTDA,Ionglass,"15,0000",4
00024,2023,158127,21/11/2023,21/11/2024,216,409238 - Balão laboratório,"Balão Laboratório Material: Vidro , Tipo Fundo: Fundo Chato , Capacidade: 500 ML, Tipo Uso: Volumétrico , Acessórios: Rolha De Vidro",Unidade,35.257.760/0001-63 - LAB VISION - COMERCIO DE PRODUTOS LABORATORIAIS LTDA,CARLABOR,"91,8200",2
00024,2023,158127,21/11/2023,21/11/2024,217,408562 - Bandeja laboratório,"Bandeja Laboratório Dimensões: Cerca De 55 X 40 X 10 CM, Tipo Uso: Plástico",Unidade,38.010.273/0001-90 - GUISOTECH COMERCIO DE EQUIPAMENTOS LTDA,Pleion,"23,9000",5
00024,2023,158127,21/11/2023,21/11/2024,218,419145 - Barra magnética,"Barra Magnética Material: Revestida Em Ptfe , Dimensões: Cerca De 7 X 20 MM, Características Adicionais: Lisa , Formato: Cilíndrico",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"11,0000",5
00024,2023,158127,21/11/2023,21/11/2024,219,412659 - Barrilete,"Barrilete Material: Plástico , Componentes: Com Tampa , Capacidade: 50 L, Graduação: Graduado , Acessórios: Com Torneira",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"375,7000",1
00024,2023,158127,21/11/2023,21/11/2024,220,408275 - Béquer,"Béquer Material: Vidro , Capacidade: 50 ML, Adicional: Com Orla E Bico , Graduação: Graduado , Formato: Forma Baixa",Unidade,47.756.053/0001-09 - SA CONSUMIVEIS PRODUTOS DE LABORATORIO LTDA,IONGLAS,"3,5000",10
00024,2023,158127,21/11/2023,21/11/2024,221,408271 - Béquer,"Béquer Material: Vidro , Capacidade: 1000 ML, Adicional: Com Orla E Bico , Graduação: Graduado , Formato: Forma Baixa",Unidade,80.243.769/0001-70 - AMBARLAB PRODUTOS LABORATORIAIS LTDA,Ionglass,"15,0000",7
00024,2023,158127,21/11/2023,21/11/2024,222,409361 - Erlenmeyer,"Erlenmeyer Material: Vidro , Tipo Boca: Boca Estreita , Adicional: Com Orla , Volume: 500 ML, Graduação: Graduado",Unidade,80.243.769/0001-70 - AMBARLAB PRODUTOS LABORATORIAIS LTDA,Ionglass,"10,9200",5
00024,2023,158127,21/11/2023,21/11/2024,223,409360 - Erlenmeyer,"Erlenmeyer Material: Vidro , Tipo Boca: Boca Estreita , Adicional: Com Orla , Volume: 250 ML, Graduação: Graduado",Unidade,80.243.769/0001-70 - AMBARLAB PRODUTOS LABORATORIAIS LTDA,Ionglass,"9,0000",15
00024,2023,158127,21/11/2023,21/11/2024,224,429241 - Estante tubo ensaio,"Estante Tubo Ensaio Material: Plástico , Capacidade*: Até 90 Unidades , Diâmetro Tubo: Para Tubos Até 15 M",Unidade,45.812.327/0001-04 - SOLABOR PRODUTOS PARA LABORATORIOS LTDA,PERFECTA,"14,6100",7
00024,2023,158127,21/11/2023,21/11/2024,225,409445 - Frasco laboratório,"Frasco Laboratório Material: Vidro , Capacidade: 1000 ML, Tipo: Reagente , Graduação: Graduado , Tipo Tampa: Tampa Rosqueável Com Vedação",Unidade,58.954.694/0001-86 - PER-LAB INDUSTRIA E COMERCIO DE VIDROS PARA LABS LTDA,PER-LAB,"24,6000",5
00024,2023,158127,21/11/2023,21/11/2024,226,409444 - Frasco laboratório,"Frasco Laboratório Material: Vidro , Capacidade: 500 ML, Tipo: Reagente , Graduação: Graduado , Tipo Tampa: Tampa Rosqueável Com Vedação",Unidade,58.954.694/0001-86 - PER-LAB INDUSTRIA E COMERCIO DE VIDROS PARA LABS LTDA,PER-LAB,"13,6000",5
00024,2023,158127,21/11/2023,21/11/2024,227,410195 - Funil laboratório,"Funil Laboratório Material: Porcelana , Capacidade: 250 ML, Tipo Uso: Buchner",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"65,0000",2
00024,2023,158127,21/11/2023,21/11/2024,228,421491 - Gral,"Gral Material: Porcelana , Capacidade: Cerca De 200 ML, Acessórios: Com Pistilo De Porcelana",Unidade,06.153.182/0001-17 - LILIANE ALARCAO DIAS CORREA RAMANZINI,chiarotti,"27,4200",10
00024,2023,158127,21/11/2023,21/11/2024,229,432790 - Lamparina laboratório,"Lamparina Laboratório Material: Vidro , Capacidade: 250 ML, Características Adicionais: Com Tampa E Pavio",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"19,0000",10
00024,2023,158127,21/11/2023,21/11/2024,230,419313 - Pinça laboratório,"Pinça Laboratório Material: Madeira , Aplicação: Para Tubo De Ensaio , Comprimento: Cerca De 20 C",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"3,0000",8
00024,2023,158127,21/11/2023,21/11/2024,231,423975 - Pipeta,"Pipeta Material: Plástico , Capacidade: 3 ML, Tipo: Pasteur , Tipo Uso: Descartável",Unidade,80.243.769/0001-70 - AMBARLAB PRODUTOS LABORATORIAIS LTDA,Gene,"34,0000",1
00024,2023,158127,21/11/2023,21/11/2024,232,410565 - Pipeta,"Pipeta Material: Vidro , Capacidade: 2 ML, Escala: Escala 0,1 Em 0,1 Ml , Esgotamento: Esgotamento Total , Tipo: Sorológica , Graduação: Graduada",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,QUALIVIDROS,"3,6000",10
00024,2023,158127,21/11/2023,21/11/2024,233,409892 - Proveta,"Proveta Material: Vidro , Base: Base Plástica , Capacidade: 100 ML, Adicional: Com Orla E Bico , Graduação: Graduada",Unidade,80.243.769/0001-70 - AMBARLAB PRODUTOS LABORATORIAIS LTDA,Ionglass,"8,0000",10
00024,2023,158127,21/11/2023,21/11/2024,234,421507 - Suporte laboratório,"Suporte Laboratório Material: Metal , Aplicação: Para Pipetas , Base: Giratória , Capacidade: Até 15 Unidades , Tipo: Estante",Unidade,45.812.327/0001-04 - SOLABOR PRODUTOS PARA LABORATORIOS LTDA,RCLABOR,"81,9100",2
00024,2023,158127,21/11/2023,21/11/2024,235,446564 - Tubo laboratório,"Tubo Laboratório Material: Vidro , Dimensões: Cerca De 2 Mm X 90 MM, Tipo: Capilar",Unidade,21.707.794/0001-06 - FASTLABOR COMERCIAL LTDA,PRECISION,"31,5300",1
00024,2023,158127,21/11/2023,21/11/2024,236,409050 - Tubo laboratório,"Tubo Laboratório Material: Polipropileno , Uso: Descartável , Tipo Fundo: Fundo Cônico , Capacidade: 50 ML, Tipo: Centrífuga , Graduação: Graduado , Esterilidade: Estéril, Apirogênico, Livre De Dnase E Rnase , Acessórios: Tampa Rosqueável",Unidade,06.153.182/0001-17 - LILIANE ALARCAO DIAS CORREA RAMANZINI,drop,"17,9500",5
00024,2023,158127,21/11/2023,21/11/2024,237,408486 - Vidro relógio,"Vidro Relógio Diâmetro: Cerca De 10 CM, Formato: Côncavo",Unidade,45.812.327/0001-04 - SOLABOR PRODUTOS PARA LABORATORIOS LTDA,IONLAB,"5,0700",15
