numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
90038,2025,158127,31/10/2025,31/10/2026,25,605388 - Chaleira,"Chaleira Material: Aço Inoxidável, Capacidade: 1,8L, Características Adicionais: Desligamento Automático, Base Destacável, Tipo: Elétrica, Potência Mínima: 900W, Voltagem: 220V",Unidade,49.742.266/0001-07 - 49.742.266 FIRMINO LUIS DE BARROS,"bak,","96,0000",8
90038,2025,158127,31/10/2025,31/10/2026,28,454097 - Climatizador,"Climatizador Tipo: Evaporativo, Tensão Alimentação: 220V, Potência: 500W, Tipo Motor: Monofásico, Vazão Ar: 22.000M3/H",Unidade,36.832.659/0001-51 - JM COMERCIO DE CLIMATIZADORES LTDA,SS30 MAX,"7.477,0000",8
90038,2025,158127,31/10/2025,31/10/2026,30,272186 - Roçadeira manual,"Roçadeira Manual Potência Motor: 1,4KW, Tipo Cortador: Lâmina 3 Pontas, Rotação: 12.000RPM, Características Adicionais: Tanque Capacidade 0,58l, Aplicação: Corte Grama, Capim, Pasto, Arbusto, Capoeiras E Pe",Unidade,53.710.803/0001-04 - SANITOP COMERCIAL LTDA,Garthen,"2.098,9900",1
90038,2025,158127,31/10/2025,31/10/2026,31,448184 - Cortina ar,"Cortina Ar Material: Metal E Plástico, Comprimento: 120CM, Potência: 240W, Tensão: 220V, Aplicação: Fluxo Laminar",Unidade,42.288.778/0001-98 - EGL LTDA,MOD-CAR12 02,"520,0000",6
90038,2025,158127,31/10/2025,31/10/2026,34,451182 - Lavatório mãos,"Lavatório Mãos Material: Aço Inox Aisi 304, Liga 18/8 E Acabamento Polido, Comprimento: 400MM, Largura: 335MM, Características Adicionais: Com Cuba E Bica Acionada Por Registro De Esfera",Unidade,10.417.394/0001-31 - VICENTE XISTO CUPERTINO LTDA,RVLVM/ESP.,"1.000,0000",1
90038,2025,158127,31/10/2025,31/10/2026,37,294223 - Fogão industrial,"Fogão Industrial Funcionamento: Gás, Tipo Acendimento: Manual, Tipo Uso: Cozinhar Alimentos, Características Adicionais: Grelhas Em Ferro Fundido 30 X 30 Cm, Sem Forno, Tr",Unidade,51.659.136/0001-49 - SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS INDUSTRIAIS LTDA,MISTER,"1.038,5400",1
90038,2025,158127,31/10/2025,31/10/2026,38,405328 - Forno elétrico,"Forno Elétrico Aplicação: Doméstica, Voltagem: 220V, Capacidade: 44L, Potência: 1.750W, Características Adicionais: Grill, Vidro Duplo, Termostato, Pés Antiaderentes",Unidade,52.919.905/0001-63 - BEST HYDRO COMERCIAL LTDA,HQ48D,"449,9600",1
90038,2025,158127,31/10/2025,31/10/2026,39,292561 - Forno elétrico,"Forno Elétrico Aplicação: Doméstica, Voltagem: 220V, Capacidade: 46L, Potência: 1.750W, Material Interno: Aço Inoxidável, Cor: Branco, Largura: 49CM, Altura: 40CM, Profundidade: 49CM, Características Adicionais: Chave Controle Das Resistências Superiores E Infe-",Unidade,51.659.136/0001-49 - SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS INDUSTRIAIS LTDA,BEST,"516,8800",1
90038,2025,158127,31/10/2025,31/10/2026,41,473582 - Forno microondas,"Forno Microondas Capacidade: 32L, Potência: 900W, Voltagem: 220V, Características Adicionais: Alarme Sonoro",Unidade,31.030.858/0001-22 - MEDIC LIFE DISTRIBUIDORA DE MEDICAMENTOS LTDA,AMICO2,"521,7200",4
90038,2025,158127,31/10/2025,31/10/2026,43,439305 - Freezer,"Freezer Tipo: Horizontal, Capacidade: 500L, Tipo Portas: Sólida, Sistema Degelo: Frost Free, Cor: Branca, Tensão Alimentação: 110/220V, Características Adicionais: Dupla Ação (Congelamento E Refrig.) Pintura Epoxi, Quantidade Portas: 2UN",Unidade,27.390.535/0001-72 - MUNDIAL REFRIGERACAO LTDA,MIDEA MDRC698FZD012,"2.643,7500",1
90038,2025,158127,31/10/2025,31/10/2026,44,283979 - Freezer,"Freezer Tipo: Horizontal, Capacidade: 290L, Tensão Alimentação: 220V",Unidade,27.390.535/0001-72 - MUNDIAL REFRIGERACAO LTDA,MIDEA RCFA32,"1.952,5000",1
90038,2025,158127,31/10/2025,31/10/2026,45,439305 - Freezer,"Freezer Tipo: Horizontal, Capacidade: 500L, Tipo Portas: Sólida, Sistema Degelo: Frost Free, Cor: Branca, Tensão Alimentação: 110/220V, Características Adicionais: Dupla Ação (Congelamento E Refrig.) Pintura Epoxi, Quantidade Portas: 2UN",Unidade,27.390.535/0001-72 - MUNDIAL REFRIGERACAO LTDA,MIDEA MDRC698FZD012,"2.643,7500",1
90038,2025,158127,31/10/2025,31/10/2026,46,405332 - Freezer,"Freezer Tipo: Vertical, Capacidade: 228L, Sistema Degelo: Frost Free, Tensão Alimentação: 220V, Características Adicionais: Cestos Removíveis, Lâmpada, Controle Temperatura",Unidade,36.521.392/0002-62 - GO VENDAS ELETRONICAS LTDA,FEI27 234L -220V,"2.941,0000",2
90038,2025,158127,31/10/2025,31/10/2026,48,328502 - Frigobar,"Frigobar Capacidade: 120L, Tensão Alimentação: 110/220V, Cor: Branca, Características Adicionais: Condensador Embutido E Compartimento P/Congelador",Unidade,21.928.764/0001-11 - JN COMERCIO E SERVICOS LTDA,120LT,"1.015,0000",2
90038,2025,158127,31/10/2025,31/10/2026,52,305112 - Máquina lavar louças,"Máquina Lavar Louças Material: Chapa Aço Inoxidável, Modelo: Profissional, Voltagem: Trifásico - 220V, Potência Motor: 2CV, Características Adicionais: Capacidade 150 Gavetas/H, Aquecimento Enxague 36 K, Potência: 50KW",Unidade,12.185.204/0001-23 - VITANET COMERCIO DE EQUIPAMENTOS & TRANSPORTES RODOVIARIOS LTDA,NT 5003T/A + ACESSÓR,"37.998,0000",2
90038,2025,158127,31/10/2025,31/10/2026,58,601800 - Equipamento multiuso cozinha,"Equipamento Multiuso Cozinha Material Estrutura: Aço Inoxidável 430, Material Isolamento: Espuma Poliuretano Injetado, Quantidade Portas: 2UN, Aplicação: Cozinha Industrial, Tipo Funcionamento: Refrigeração Por Placa Fria Nas Laterais, Voltagem: 220V",Unidade,51.659.136/0001-49 - SOUL DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS INDUSTRIAIS LTDA,FRILUX,"6.828,5800",2
90038,2025,158127,31/10/2025,31/10/2026,59,613288 - Equipamento multiuso cozinha,"Equipamento Multiuso Cozinha Material Estrutura: Aisi 304, Liga_18.8, Largura: 1400MM, Altura: 2000MM, Material Isolamento: Poliuretano, Quantidade Portas: 4UN, Aplicação: Cozinha Industrial, Características Adicionais: Capacidade Mínima: 50 Gn'S 1/1 X 65 6ºc, Tipo Funcionamento: Refrigerado, Capacidade: 1.000L, Voltagem: BivoltV",Unidade,46.264.947/0001-00 - MAGAZINE PODEROSO COMERCIO E SOLUCOES LTDA,Gelopar,"10.784,0000",2
90038,2025,158127,31/10/2025,31/10/2026,60,366333 - Termômetro,"Termômetro Tipo: Espeto, Faixa Medição Temperatura: - 50°C A 300°C, Aplicação: Nutrição Hospitalar, Material: Aço Inoxidável, Características Adicionais: Tecla Liga E Desliga, Alarme A Prova D'Água",Unidade,47.170.510/0001-70 - NOVA MESA COMERCIO DE UTILIDADES E ALIMENTOS LTDA,CK4599,"34,8800",2
