numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
90021,2024,158127,30/04/2025,30/04/2026,52,208737 - Luva de proteção,"Material: Nitrílica, Aplicação: Laboratorial, Tipo Punho: Curto, Tamanho: Grande, Cor: Azul, Acabamento Palma: Liso, Esterilidade: Não Esterilizada, Características Adicionais: Sem Forro,","Caixa 100,00 UN",11.215.901/0001-17 - CIRURGICA BIOMEDICA LTDA,MEDIX,"19,9900",12
90021,2024,158127,30/04/2025,30/04/2026,53,208656 - Luva de proteção,"Material: Nitrílica, Aplicação: Laboratorial, Tipo Punho: Longo, Tamanho: Grande, Cor: Branca, Acabamento Palma: Liso, Esterilidade: Não Esterilizada, Características Adicionais: Com Forro,",Par,49.366.302/0001-77 - ECM TARDELLI DISTRIBUIDORA LTDA,"Material: Nitrílica,","8,5000",400
90021,2024,158127,30/04/2025,30/04/2026,54,208448 - Luva de proteção,"Material: Nitrílica, Aplicação: Limpeza, Tipo Punho: Longo, Tamanho: Grande, Cor: Azul, Acabamento Palma: Liso, Esterilidade: Não Esterilizada, Características Adicionais: Com Forro,",Par,55.026.945/0001-74 - DIMASTEC COMERCIO ECONSULTORIA LTDA,LUVA DE PROTEÇÃO,"6,5900",50
90021,2024,158127,30/04/2025,30/04/2026,59,209148 - Luva De Proteção,"Material: Borracha, Aplicação: Laboratorial, Tipo Punho: Curto, Tamanho: Grande, Cor: Amarela, Acabamento Palma: Antiderrapante, Esterilidade: Não Esterilizada, Características Adicionais: Com Forro,","Caixa 100,00 UN",50.381.955/0001-04 - ANA ALVES RODRIGUES FERNANDES,SOFTGLOVE C/ LAÇO,"219,0000",6
90021,2024,158127,30/04/2025,30/04/2026,60,304366 - Luva borracha,"Material: Látex Natural, Tamanho: 9,5, Cor: Preta, Características Adicionais: Isolação 500v, Classe 00, Tipo Ii, Uso: Eletricista, Tamanho Cano: Longo, Formato: Anatômico,",Par,53.763.552/0001-18 - BARAOSEG LTDA,CA 38400,"155,2500",1
90021,2024,158127,30/04/2025,30/04/2026,62,230773 - Luva industrial,"Material: Algodão E Poliéster, Revestimento Interno: Tricotada, Acabamento Superficial: Não Aplicável, Modelo: Com Separação De Dedos, Tamanho: Médio, Características Adicionais: Com Revestimento Interno,",Par,55.026.945/0001-74 - DIMASTEC COMERCIO ECONSULTORIA LTDA,LUVA INDUSTRIAL,"2,0900",3
90021,2024,158127,30/04/2025,30/04/2026,70,230773 - Luva industrial,"Material: Algodão E Poliéster, Revestimento Interno: Tricotada, Acabamento Superficial: Não Aplicável, Modelo: Com Separação De Dedos, Tamanho: Médio, Características Adicionais: Com Revestimento Interno,",Par,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 47413,"6,4600",6
90021,2024,158127,30/04/2025,30/04/2026,71,437575 - Luva para procedimento não cirúrgico,"Material: Vinil, Esterilidade: Não Estéril, Tamanho: Grande, Modelo: Formato Anatômico, Características Adicionais: Sem Pó, Descartável, Apresentação: Atóxica, Tipo: Ambidestra, Finalidade: Resistente À Tração,","Caixa 100,00 UN",11.215.901/0001-17 - CIRURGICA BIOMEDICA LTDA,MEDIX,"13,1300",4
90021,2024,158127,30/04/2025,30/04/2026,73,375837 - Luva para procedimento não cirúrgico,"Material: Plástica, Esterilidade: Estéril, Tamanho: Tamanho Único, Modelo: Ambidestra, Características Adicionais: Embalagem Individual, Tipo Uso: Descartável,","Caixa 100,00 UN",46.321.558/0001-70 - HOSPLIVE DISTRIBUIDORA DE MATERIAIS HOSPITALARES LTDA,Luplast,"21,2800",20
90021,2024,158127,30/04/2025,30/04/2026,89,234327 - Óculos de proteção individual,"Material Armação: Policarbonato, Material Lente: Policarbonato, Tipo Lente: Anti-Embaçante, Infradura, Extra Anti-Risco, Modelo Lentes: Com Porteção Lateral,",Unidade,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 48017,"2,9800",4
90021,2024,158127,30/04/2025,30/04/2026,90,363744 - Óculos proteção,"Material Armação: Policarbonato, Tipo Proteção: Lateral/Frontal, Tipo Lente: Policarbonato Com Tratamento Anti-Rísco E  Anti-Em, Cor Lente: Incolor, Características Adicionais: Contra Luminosidade Intensa, Raios Ultravioleta/In,",Unidade,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 48018,"2,9800",30
90021,2024,158127,30/04/2025,30/04/2026,93,450515 - Óculos proteção,"Material Armação: Policarbonato, Tipo Proteção: Lateral/Frontal, Tipo Lente: Anti-Risco, Cor Lente: Incolor, Aplicação: Proteção Geral, Características Adicionais: Com Haste Dobrável E Regulável,",Unidade,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 48018,"2,9800",30
90021,2024,158127,30/04/2025,30/04/2026,97,412084 - Placa acrílica,"Material: Acrílico Cristal, Cor: Incolor, Transmitância: Transparente, Largura: 297 MM, Altura: 210 MM, Características Adicionais: Display Vertical Com Fixação Por Fita Dupla-Face,",Metro Quadrado,13.220.783/0001-60 - ETIPLASTI COMERCIO E SERVICOS EM PLASTICOS LTDA,propria,"14,9000",15
90021,2024,158127,30/04/2025,30/04/2026,98,469454 - Placa acrílica,"Material: Acrílico, Cor: Incolor, Acabamento Superficial: Liso, Transmitância: Transparente, Largura: 800 MM, Espessura: 8 MM, Altura: 90 CM, Características Adicionais: Abertura Horizontal, Cantoneiras Laterais, Aplicação: Balcões E Mesas De Atendimento,",Unidade,13.220.783/0001-60 - ETIPLASTI COMERCIO E SERVICOS EM PLASTICOS LTDA,propria,"529,0100",6
90021,2024,158127,30/04/2025,30/04/2026,99,359485 - Protetor auricular,"Material: Poliuretano, Material Almofada: Espuma, Tamanho: Único, Características Adicionais: Descartável/Com Cordão,",Unidade,08.568.311/0001-63 - TREEBUUCHET O COMERCIO DE EQUIPAMENTOS DE PROTECAO INDIVIDUAIS LTDA,CA5674,"1,5400",70
90021,2024,158127,30/04/2025,30/04/2026,100,384283 - Protetor auricular,"Tipo Concha: Dupla, Material: Plástico Rígido, Material Haste: Aço Inoxidável, Material Almofada: Espuma, Tamanho: Único, Características Adicionais: Formato Oval, Regulável, Nível Ruídos 31db, Material Interno: Espuma, Espessura: 10 MM,",Par,52.815.475/0001-30 - RGK PRODUTOS E SERVICOS LTDA,Abafador de Ruídos,"39,9700",4
90021,2024,158127,30/04/2025,30/04/2026,101,257074 - Protetor auricular,"Material: Poliuretano, Tamanho: Único, Características Adicionais: Tipo Plug,",Par,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 15485,"1,9600",20
90021,2024,158127,30/04/2025,30/04/2026,102,344640 - Protetor auricular,"Material: Plástico Rígido, Características Adicionais: 2 Conchas Em Formato Oval, Arco Com 300 Mm De Com-, Material Interno: Espuma, Espessura: 10 MM,",Unidade,43.058.709/0001-50 - PARANASEG EQUIPAMENTOS E SUPRIMENTOS INDUSTRIAIS LTDA,CA 27412,"33,6500",2
90021,2024,158127,30/04/2025,30/04/2026,106,405887 - Protetor solar,"Tipo Proteção: Uva/Uvb, Fator Proteção: Fator 30, Forma Farmacêutica: Loção Cremosa,","Frasco 200,00 ML",52.815.475/0001-30 - RGK PRODUTOS E SERVICOS LTDA,Protetor Solar 30 20,"16,2900",24
90021,2024,158127,30/04/2025,30/04/2026,110,430333 - Talabarte de salvamento e seguranca,"Material: Poliéster, Modelo: Y, Componentes: 02 Ganchos Dupla Trava/02 Absorvedores De Energia, Características Adicionais: Elástico Interno/Gancho:55mm/Dupla Trava Com 15mm,",Unidade,14.183.614/0001-60 - SAFE - SUPPLY & IT SUPRIMENTOS LTDA,TALABARTE - DG 8010,"155,0000",1
90021,2024,158127,30/04/2025,30/04/2026,113,312117 - Trava queda ( epi ),"Material: Aço Inoxidável E Corda Trançada Sintética, Diâmetro: 12 MM, Ponto Ruptura: 2.200 KGF, Aplicação: Fixação Corda, Características Adicionais: C.A Impresso Local Legível Visível, Mosquetão Aço,",Unidade,14.183.614/0001-60 - SAFE - SUPPLY & IT SUPRIMENTOS LTDA,TRAVA QUEDAS - DG 90,"125,0000",1
