numCompra,anoCompra,uasg,iniVigencia,fimVigencia,numItem,descBreve,descDetalhada,unFornecimento,fornecedor,marca,valor,qtdUnidade
00048,2023,158127,25/11/2022,25/11/2023,36,482633 - Estabilizador tensão,"Tensão Alimentação Entrada: Bivolt V, Características Adicionais: Comunicação Com Interface Usb, Freqüência: 40hz - 70hz HZ, Tipo: Nobreak, Quantidade Tomadas Saída: 12 Tomadas 2p+T, Tensão Saída: Bivolt V, Capacidade Nominal: 3 KVA, Tipo Alarme: Sonoro, Bateria: Selada,",Unidade,48.660.113/0001-40 - SUL TRADE PRODUTOS PARA O COMERCIO E INDUSTRIA LTDA,KSB 600BS,"348,0000",15
00048,2023,158127,25/11/2022,25/11/2023,41,426731 - Equipamento wireless,"Padrão: 802.3af (Wi-Fi), Frequência: 60 HZ, Tensão Alimentação: 110/220 V, Aplicação: Alimentação De Pontos De Acesso, Conexão: 2 X Rj-45 Fêmeas Operando Em Gigabit, Características Adicionais: Até 15.4w P/Dispositivo A Ser Alimentado; Comutaç, Tipo: Injetor Poe,",Unidade,08.528.076/0001-04 - MICROBUSINESS TECNOLOGIA LTDA,C9105AXI-Z,"4.692,0000",12
00048,2023,158127,25/11/2022,25/11/2023,43,475686 - Projetor multimídia,"Voltagem: 127 V, Quantidade Entrada Rgb: 15 Pinos UN, Quantidade Entradas Vídeo: 2 UN, Tipo Zoom: Digital, Tipo: Portátil, Luminosidade Mínima: 5.000 LM, Tipo Projeção: Frontal/Retroprojeção/Teto, Resolução: 1.280 X 800,",Unidade,10.918.347/0002-52 - DIAGRAMA TECNOLOGIA LIMITADA,X1328WH,"2.998,0000",15
00048,2023,158127,25/11/2022,25/11/2023,44,290771 - Estante rack,"Tipo: Gabinete, Padrão: 19"" X 36u X 570 Mm, Estrutura: Aço 16, Portas: Laterais E Traseiras Em Aço, Porta Frontal: Com Chave E Visor Em Acrilico, Pintura: Eletrostática, Cor: Bege, Características Adicionais: Ventilação Forçada Através De Dois Ventiladores No, Organizadores De Cabo: Dois Verticais Com Tampa, Bandejas: Duas Fixas E Duas Deslizantes,",Unidade,38.160.210/0001-10 - MIDAS PRODUTOS E SERVICOS LTDA,C EDITAL,"570,0000",5
00048,2023,158127,25/11/2022,25/11/2023,49,335864 - Switch,"Quantidade Portas: 48 UN, Tipo Portas: Gigabit Ethernet 1000 Base Sx, Velocidade Porta: 10/100 E 1000 Mbps, Alimentação: 110/220 VCA, Frequência: 60 HZ, Características Adicionais: Fibra Óptica Multimodo E Conectores Lc,",Unidade,28.956.477/0001-64 - GHF TECNOLOGIA E COMUNICACAO LTDA,DELL N1548,"17.500,0000",2
00048,2023,158127,25/11/2022,25/11/2023,53,448242 - Switch,"Quantidade Portas: 48 UN, Tipo Portas: 1000 Base T, Velocidade Porta: 10/100/1000, Alimentação: 110/220 V, Frequência: 60 HZ, Aplicação: Rede De Informática,",Unidade,18.516.766/0001-99 - G PARTNER TECNOLOGIA LTDA,TL-SG3452,"2.795,0000",5
00048,2023,158127,25/11/2022,25/11/2023,54,486799 - Conjunto telefone móvel,"Tipo: Telefone Móvel, Digital, Com 03 Ramal, Padrão: Expansivel Até 07 Ramais, Funções: Identificador De Chamadas, Agenda Para 70 Números, Componentes: 4 Fone/4 Base/4 Bateria/4 Cabo De Linha, Alimentação: 110/220 VCA, Aplicação: Permite Que Uma Chamada Externa Seja Compartilhada, Características Adicionais: Display Luminoso,",Unidade,28.956.477/0001-64 - GHF TECNOLOGIA E COMUNICACAO LTDA,Intelbras TS3111,"110,0000",15
00048,2023,158127,25/11/2022,25/11/2023,55,605413 - Transceptor conversor cabo fibra ótica,"Padrão: Gbic, Taxa Transmissão: 1000 Base Lx, Tipo Conector: Sx-Lc, Compatibilidade: Com Fibras De 850nm, Velocidade Transferêcia: 1000 Base-Sx, Taxa Recepção: 1000 Base Lx, Características Adicionais: Interface Mini-Gbic, Tipo Fibra: Multimodo Om3/Om4,",Unidade,09.607.101/0001-08 - FERENG INFRA-ESTRUTURA E TECNOLOGIA LTDA,Conversor de Mídia G,"220,0000",10
00048,2023,158127,25/11/2022,25/11/2023,58,404260 - Equipamento wireless,"Taxa Transmissão: 300 MBPS, Frequência: 2.400 - 2.483,50 MHZ, Características Adicionais: 3 Antenas Omni 3dbi,Access Point,Repetidor,Bridge, Tipo: Repetidora,",Unidade,28.956.477/0001-64 - GHF TECNOLOGIA E COMUNICACAO LTDA,CISCO AIR-CAP2702I-Z,"4.800,0000",8
00048,2023,158127,25/11/2022,25/11/2023,67,463145 - Servidor,"Tipo: Rack, Processadores Físicos: 4, Núcleos Por Processador: Superior A 20, Memória Ram: 3 TB., Interface Rede Lan: Superior A 4, Interface Rede San: Sem San, Armazenamento Sata: Sem Discos Sata, Armazenamento Sas: Sem Discos Sas, Armazenamento Ssd: Com Discos Ssd, Fonte Alimentação: Redundante (Swap/Hot Plug), Sistema Operacional: Proprietário, Garantia On Site: Superior 48 MESES,",Unidade,02.543.216/0011-09 - PERFIL COMPUTACIONAL LTDA,Dell EMC PowerEdge,"85.000,0000",1
00048,2023,158127,25/11/2022,25/11/2023,71,611689 - Microcomputador,"Memória Ram: 64 GB, Núcleos Por Processador: Superior A 8, Armazenamento Hdd: 2 TB., Armazenamento Ssd: Superior A 500, Monitor: 21 A 29 POL, Componentes Adicionais: Com Teclado E Mouse, Sistema Operacional: Proprietário, Garantia On Site: Superior A 36 MESES, Gabinete: Torre, Outros Recursos: Conforme Edital,",Unidade,02.543.216/0011-09 - PERFIL COMPUTACIONAL LTDA,Dell Optiplex 7010 S,"5.675,0000",100
00048,2023,158127,25/11/2022,25/11/2023,76,482633 - Estabilizador tensão,"Tensão Alimentação Entrada: Bivolt V, Características Adicionais: Comunicação Com Interface Usb, Freqüência: 40hz - 70hz HZ, Tipo: Nobreak, Quantidade Tomadas Saída: 12 Tomadas 2p+T, Tensão Saída: Bivolt V, Capacidade Nominal: 3 KVA, Tipo Alarme: Sonoro, Bateria: Selada,",Unidade,48.660.113/0001-40 - SUL TRADE PRODUTOS PARA O COMERCIO E INDUSTRIA LTDA,KSB 1200BS,"479,0000",15
00048,2023,158127,25/11/2022,25/11/2023,82,463274 - Switch,"Switch Quantidade Portas: 24 UN, Tipo Portas: Ethernet 10/100/1000 , Velocidade Porta: 10/100/1000 , Alimentação: 110/220 V, Aplicação: Conectar Servidores E Equipamentos Em Rede",Unidade,78.931.474/0009-00 - ROOST LTDA,SG 2404D,"1.236,9000",8
